71,180003486,20160318000043,1269299355,374832805,180003486,20160318001443,5,5
72,180003578,20160318000000,1271443765,374928765,180003578,20160318001340,1272089015,375503335
73,180003643,20160318000100,1270416715,375162865,180003643,20160318001440,1270416715,375162865
74,180003674,20160318000054,1270885965,375590385,180003674,20160318000644,1270939165,375838415
75,180003697,20160317235956,1269191165,374999405,180003697,20160318001236,1269553235,375506365
76,180003723,20160318000114,1270914676,375978590,180003723,20160318000406,1270770716,375942555
77,180003772,20160317235930,1270394155,374782585,180003772,20160318002110,1271465315,375394155
78,180003790,20160318000050,1270280655,375270215,180003790,20160318002000,1271040385,376012265
79,180003815,20160318000140,1271196885,374941235,180003815,20160318000050,1271208385,374944885
80,180003825,20160318000031,1269034906,374339736,180003825,20160318001632,1268983145,374694351
81,180003858,20160318000050,1268759035,375243505,180003858,20160318000020,1268755815,375244615
82,180003861,20160317235849,1268401985,375302455,180003861,20160318000729,1268548015,375318115
83,180003984,20160318000140,1270261515,375015535,180003984,20160318000100,1270260625,375016235
84,180004123,20160318000000,1270345185,376024715,180004123,20160318001310,1270729755,376259515
85,180004156,20160318000020,1268550985,374809985,180004156,20160318000610,1268518655,374684105
86,180004191,20160318000055,1270776805,376022335,180004191,20160318000233,1270762815,376096165
87,180004240,20160318000150,1269828265,375680365,180004240,20160318000140,1269828115,375684715
88,180004250,20160317235930,1270723535,376601835,180004250,20160318000820,1270409865,376417435
89,180004270,20160317235940,1269164965,375870615,180004270,20160318000540,1269068985,375830085
90,180004293,20160318000030,1269824335,374877755,180004293,20160318000250,1269862405,374932365
91,180004493,20160318000130,1269213255,375553055,180004493,20160318002050,1269187565,376344465
92,180004642,20160318000220,5,5,180004642,20160318001700,5,5
93,180004659,20160317235951,1270572121,375698433,180004659,20160318000211,1270643004,375609836
94,180004691,20160318000200,1269013035,374547835,180004691,20160318000340,1269110535,374504635
95,180004705,20160317235850,1271190805,374948235,180004705,20160318001520,1270791335,375618015
96,180004790,20160317235910,1271524585,374615055,180004790,20160318000450,1271323735,374409815
97,180004814,20160318000210,1268672435,374999115,180004814,20160318001540,1268569715,375340435
98,180004838,20160318000100,1269359765,375547335,180004838,20160318000550,1269350915,375458335
99,180004912,20160318000040,1270621665,375669355,180004912,20160318000230,1270678455,375677215
100,180004925,20160318000230,1269505585,375412915,180004925,20160318000110,1269513485,375406915
101,180005026,20160318000203,1270406135,375280615,180005026,20160318002013,1270412935,375221355
102,180005167,20160318000229,1270620865,376008465,180005167,20160318001739,1270884935,375827255
103,180005193,20160317235920,1270482305,375060605,180005193,20160318000610,1270502565,375245955
104,180100010,20160318000116,1269027965,374646315,180100010,20160318000156,1269036665,374634315
105,180100068,20160317235850,1269851865,375456665,180100068,20160318001300,1269702915,375363415
106,180100073,20160318000033,1270637858,375074734,180100073,20160318001554,1271398480,375546628
107,180100078,20160318000150,1270793335,375569235,180100078,20160318002120,1269165945,375488215
108,180100131,20160318000121,1271074661,373656376,180100131,20160318001904,1271232976,374999960
109,180100138,20160317235930,1269742465,373841855,180100138,20160318000220,1269741605,373844985
110,180100201,20160318000150,1269490965,375408185,180100201,20160318000040,1269505655,375397005
111,180100279,20160318000040,1270633055,376548805,180100279,20160318000410,1270601715,376461615
112,180100348,20160318000230,1270896115,375400135,180100348,20160318000150,1270895105,375396155
113,180100451,20160318000110,1268714165,374739805,180100451,20160318000130,1268713885,374739785
114,180100454,20160318000130,1269283315,374840155,180100454,20160318000950,1269349915,374677415
115,180100474,20160318000200,1270886285,375818805,180100474,20160318000020,1270884215,375838935
116,180100491,20160318000110,1271218305,375391205,180100491,20160318000950,1271457135,375364865
117,180100493,20160318000150,1268815915,374804565,180100493,20160318001350,1268124855,374887385
118,180100499,20160318000110,1269699935,375749205,180100499,20160318000910,1269589705,375761655
119,180100512,20160317235955,1268850138,374812570,180100512,20160318000419,1268918333,374871805
120,180100573,20160318000040,1269684915,375613855,180100573,20160318002200,1270112485,376019665
121,180100643,20160317235946,1268959985,375786346,180100643,20160318000308,1269085616,375723105
122,180100646,20160317235930,1269281585,374992425,180100646,20160318000300,1269286705,374878255
123,180100685,20160318000000,1269026805,374840385,180100685,20160318000530,1269043855,375024435
124,180100704,20160318000157,1270237655,375688315,180100704,20160318001637,1270678365,375486335
125,180100733,20160318000120,1268947805,375769765,180100733,20160318002020,1270946185,376067765
126,180100923,20160317235950,1270572555,376545255,180100923,20160318001710,1270329635,376678235
127,180100964,20160318000208,1270461765,375805308,180100964,20160318000652,1270600451,375960589
128,180101048,20160318000025,1269721270,375549495,180101048,20160318002030,1270967854,375378761
129,180101092,20160318000136,1269102915,375019835,180101092,20160318000046,1269089285,375001305
130,180101263,20160318000058,1269199985,374705265,180101263,20160318000618,1269296465,374848285
131,180101356,20160318000300,1270300555,376131415,180101356,20160318001140,1270404515,376353005
132,180101403,20160318000110,1268503785,375524965,180101403,20160318000620,1268503785,375524965
133,180101409,20160317235855,1270501028,375023785,180101409,20160318000418,1270396203,375022496
134,180101501,20160318000105,1271177155,375258655,180101501,20160318001955,1272414265,376551335
135,180101563,20160318000130,1270692455,375484315,180101563,20160318000420,1270662655,375612205
136,180101606,20160318000130,1270552565,376758585,180101606,20160318001710,1270307205,376127715
137,180101623,20160318000050,1271374735,374782765,180101623,20160318001310,1270707265,374968735
138,180101647,20160318000031,1270559385,375899655,180101647,20160318002051,1271443935,376054785
139,180101677,20160318000051,1269214085,375507548,180101677,20160318002036,1267668671,376622271
140,180101685,20160318000050,1268636115,375411405,180101685,20160318000040,1268637855,375403585
141,180101784,20160318000246,1269195180,374499210,180101784,20160318000126,1269180936,374483723
142,180101856,20160318000140,1269874065,375701725,180101856,20160318001710,1271051995,375187555
143,180101874,20160318000050,1270978545,376137695,180101874,20160318000500,1271001965,375998915
144,180101876,20160318000031,1271404920,376009109,180101876,20160318001542,1271546788,375598776
145,180101894,20160317235916,1268957516,374921194,180101894,20160318000811,1269092901,375172168
146,180101939,20160318000050,1270740305,376260915,180101939,20160318000800,1270539355,376092865
147,180101942,20160318000110,1270648965,376150035,180101942,20160318000500,1270585665,376324535
148,180102063,20160318000106,1269889813,374922484,180102063,20160318001456,1270564590,374805255
149,180102150,20160318000120,1269606115,373854735,180102150,20160318000840,1269796985,373961115
150,180102171,20160318000250,1270647515,376151635,180102171,20160318001850,1270123155,376268065
151,180102183,20160318000103,1268743555,374639785,180102183,20160318000733,1268773205,374361635
152,180102220,20160318000100,5,5,180102220,20160318001420,5,5
153,180102239,20160317235950,1270966905,375890375,180102239,20160318000330,1270997075,375998305
154,180102244,20160318000130,1270198805,375105555,180102244,20160318000110,1270198005,375105715
155,180102319,20160318000110,1270971715,376058465,180102319,20160318001500,1270620285,376027255
156,180102350,20160318000010,1271290655,374329665,180102350,20160318001310,1270842385,375115405
157,180102417,20160318000003,1270667575,376394416,180102417,20160318000053,1270647325,376440071
158,180102431,20160318000040,1269887065,375701885,180102431,20160318001610,1270114865,375963665
159,180102474,20160318000021,1269358705,375554915,180102474,20160318000821,1269501335,375348105
160,180102557,20160318000000,1269014905,374907055,180102557,20160318002210,1269151855,374061765
161,180102639,20160318000100,1270067365,375064585,180102639,20160318001000,1270366485,375277205
162,180102679,20160318000004,1269466965,374829415,180102679,20160318001724,1269274965,374793205
163,180102795,20160318000102,1269309983,376093128,180102795,20160318000656,1269458299,375898186
164,180102846,20160318000140,1268915815,374619065,180102846,20160318001840,1269197335,374892565
165,180103061,20160318000024,1269869493,375660326,180103061,20160318001545,1270287465,374872405
166,180103076,20160317235940,1270351615,374845965,180103076,20160318001330,1270461865,375139115
167,180103087,20160318000054,1270260438,376263661,180103087,20160318001615,1270271244,376395641
168,180103169,20160317235906,1271019015,374876465,180103169,20160318001526,1270200215,374945085
169,180103272,20160317235910,1270596305,373005065,180103272,20160318001300,1270757205,374599015
170,180103463,20160318000220,1269672135,375379155,180103463,20160318000110,1269682905,375378635
171,180103472,20160318000040,1270818865,375716155,180103472,20160318001320,1270352555,375662515
172,180103571,20160318000040,1270830135,375119755,180103571,20160318000830,1270506435,375178205
173,180103688,20160318000050,1270263815,375261235,180103688,20160318000910,1270527755,375270185
174,180103706,20160318000027,1000000005,6166665,180103706,20160317235947,1000000005,6166665
175,180103722,20160318000000,1270900055,375888865,180103722,20160318001220,1270865115,376243765
176,180103724,20160318000017,1270671385,376643215,180103724,20160318000917,1270394265,376567985
177,180103767,20160318000200,1269738115,375453755,180103767,20160318002140,1269686065,374694085
178,180103780,20160317235920,1269250505,376342615,180103780,20160318000200,1269202855,376204265
179,180103782,20160318000240,1268631915,375570555,180103782,20160318000500,1268750055,375496335
180,180103788,20160318000250,1268683815,375523155,180103788,20160318001430,1268683815,375523155
181,180103908,20160318000210,1271563835,375528405,180103908,20160318000030,1271566785,375576955
182,180103956,20160318000010,1269013085,375070055,180103956,20160318000300,1269091615,375171765
183,180103992,20160318000010,1269862415,375611105,180103992,20160318001820,1270548755,374922305
